,sex,age,l,m,s,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
94,2,94,-0.5585,24.5482,0.16084,16.01297158479611,18.261624212129245,21.04403544164625,24.5482,29.054303772796036,34.99555221139643,43.072061813597024
95,2,95,-0.5606,24.7853,0.16135,16.151043582089507,18.423685161789347,21.237868098826773,24.7853,29.352280529956555,35.38256822229674,43.59555663817946
96,2,96,-0.5627,25.0262,0.16186,16.29133046595,18.58833077226997,21.434788022244927,25.0262,29.655120606072224,35.77613314014405,44.12847389888758
97,2,97,-0.5647,25.271,0.16237000000000001,16.433750664521988,18.755550809615134,21.634851511276555,25.271,29.96290663324127,36.17616987954096,44.67025740472385
98,2,98,-0.5667,25.5197,0.16287000000000001,16.57882431972079,18.92573576780668,21.838279040625178,25.5197,30.275357544332454,36.58205062625894,45.21988298301902
99,2,99,-0.5686,25.7721,0.16337000000000002,16.72588740831761,19.098336247130007,22.044672979800453,25.7721,30.59252472076643,36.99413329403177,45.77804860930003
100,2,100,-0.5704,26.0284,0.16385999999999998,16.875453596464002,19.2738164541187,22.254402929479195,26.0284,30.914310839750755,37.41179821270891,46.34319775328555
101,2,101,-0.5722,26.2883,0.16435,17.027075380912443,19.451709311192936,22.467034389792353,26.2883,31.240747369712697,37.83579353034782,46.917572344916984
102,2,102,-0.574,26.5519,0.16483,17.181213481399812,19.63241389434137,22.682856428596118,26.5519,31.571612696686298,38.26534629899785,47.4994326617266
103,2,103,-0.5757,26.819,0.16532,17.33678114068212,19.815033970881757,22.901254315924014,26.819,31.907320985876318,38.701791622372774,48.0915229677383
104,2,104,-0.5773,27.0896,0.16579000000000002,17.494981042186346,20.000560040776033,23.12285077158657,27.0896,32.246819621111975,39.14227157092922,48.687796343201754
105,2,105,-0.5789,27.3635,0.16626,17.65502614771177,20.18826406716869,23.347084678715493,27.3635,32.590624417212,39.588684234175645,49.29284000509669
106,2,106,-0.5804,27.6406,0.16673,17.816689211568242,20.37797863718108,23.573838671727604,27.6406,32.93857107017573,40.04061306537221,49.9055583363842
107,2,107,-0.5819,27.9208,0.16719,17.98047281153706,20.57005713825665,23.803269515041734,27.9208,33.29022926841427,40.497215748577744,50.524632597332
108,2,108,-0.5833,28.204,0.16764,18.146156013857194,20.764338932972002,24.035265293632136,28.204,33.645419932910144,40.9580247892162,51.14882883118966
109,2,109,-0.5847,28.4901,0.16809000000000002,18.31341435764155,20.960494564096578,24.26955213735586,28.4901,34.00444716598678,41.42420492519107,51.78111261153836
110,2,110,-0.5859,28.7791,0.16854,18.481910961849948,21.158331737628558,24.506066081659082,28.7791,34.3672050887172,41.895140368081,52.41941437801775
111,2,111,-0.5872,29.0711,0.16897,18.653061646725092,21.358912394872217,24.745430593571925,29.0711,34.73321348604217,42.36982079076705,53.06256520581649
112,2,112,-0.5883,29.3663,0.16940999999999998,18.82520129168644,21.561032598971348,24.987050698815402,29.3663,35.10369070333543,42.850718681205684,53.71443623123933
113,2,113,-0.5895,29.6646,0.16983,19.000071938866167,21.76598063113076,25.231613599781568,29.6646,35.47752475799748,43.3354701851574,54.37125819263654
114,2,114,-0.5905,29.9663,0.17025,19.17647982224644,21.972965105521453,25.478825422729777,29.9663,35.855675297660646,43.825641046739456,55.034784277037545
115,2,115,-0.5915,30.2715,0.17065999999999998,19.355271681324687,22.182618113735906,25.729065065240647,30.2715,36.23798132068249,44.32094810407223,55.705069963059806
116,2,116,-0.5925,30.5805,0.17107,19.536196170526583,22.39479243798479,25.98235510741347,30.5805,36.62520294087156,44.82293606118177,56.38505566513961
117,2,117,-0.5934,30.8934,0.17146,19.72003627549558,22.610204439437915,26.239219685478012,30.8934,37.01658011169957,45.32913794634268,57.068838427874645
118,2,118,-0.5942,31.2105,0.17185999999999998,19.905622854212545,22.827947503057416,26.499201103913357,31.2105,37.41369921420927,45.84337159898461,57.76425481149856
119,2,119,-0.595,31.5319,0.17224,20.094565252769282,23.049329382285645,26.763135517409523,31.5319,37.81549919608019,46.36270448447766,58.465249794106875
120,2,120,-0.5958,31.8578,0.17262,20.28607872094126,23.27373970634956,27.030712864002545,31.8578,38.22305151543539,46.88973043316494,59.17718224852737
121,2,121,-0.5958,31.8578,0.17262,20.28607872094126,23.27373970634956,27.030712864002545,31.8578,38.22305151543539,46.88973043316494,59.17718224852737
