,sex,length,l,m,s,lorh,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
57,1,50.7,-0.3521,3.4733,0.08849,L,2.694787781769783,2.9253686167196964,3.1834506700104837,3.4733,3.800007451734449,4.169681783349121,4.5896964517654135
58,1,50.8,-0.3521,3.4946,0.08843,L,2.711759926203433,2.9436409335505,3.2031595488986864,3.4946,3.823074217977103,4.194715502467591,4.616925954312311
59,1,50.9,-0.3521,3.5161,0.08837,L,2.7288928346479953,2.9620858417931064,3.2230540457364856,3.5161,3.8463569033409373,4.219982808530163,4.644408708055798
60,1,51.0,-0.3521,3.5376,0.08831,L,2.7460313373547494,2.980534893449097,3.2429508509367992,3.5376,3.869636695679913,4.245243604086671,4.671880432971873
61,1,51.1,-0.3521,3.5593,0.08825,L,2.7633307100163123,2.9991566145476503,3.2630333173027544,3.5593,3.8931323536728057,4.270737867110407,4.699605208205536
62,1,51.2,-0.3521,3.5812,0.08819,L,2.780791031203035,3.0179510631602717,3.2833014771166664,3.5812,3.916843837045721,4.296465507186062,4.727582880971722
63,1,51.3,-0.3521,3.6032,0.08813,L,2.7983347170335233,3.036834015792696,3.3036636757299793,3.6032,3.940661739919285,4.322306476489743,4.75568131362897
64,1,51.4,-0.3521,3.6254,0.08807000000000001,L,2.8160394830541557,3.0558897930882587,3.3242116216993742,3.6254,3.9646954011889304,4.348380672800908,4.784032390880476
65,1,51.5,-0.3521,3.6477,0.08801,L,2.833827719861617,3.0750341525352374,3.344853649713052,3.6477,3.988835428530112,4.374568079039843,4.812504027606078
66,1,51.6,-0.3521,3.6702,0.08795,L,2.8517771686352735,3.09435143385071,3.3656814790070393,3.6702,4.01319114730477,4.400988562340694,4.841228056246544
67,1,51.7,-0.3521,3.6929,0.08789,L,2.8698879081028204,3.113841695185992,3.386695141886506,3.6929,4.037762517269364,4.4276420324289845,4.870204324386091
68,1,51.8,-0.3521,3.7157,0.08782999999999999,L,2.8880822905610515,3.133420665494483,3.40780295704227,3.7157,4.06244016642818,4.454408518325265,4.899300825644058
69,1,51.9,-0.3521,3.7388,0.08777,L,2.9065158349347873,3.153257051863435,3.4291883786905473,3.7388,4.087442724837981,4.481527706623049,4.928781142020287
70,1,52.0,-0.3521,3.762,0.08771,L,2.9250331543148125,3.173182244532359,3.4506680065740887,3.762,4.112551495525444,4.508759760996675,4.958381439394524
71,1,52.1,-0.3521,3.7855,0.08765,L,2.9437898189134684,3.1933649887471773,3.4724253162711016,3.7855,4.137985081484984,4.536344306771138,4.988365195301576
72,1,52.2,-0.3521,3.8092,0.08759,L,2.9627081683630445,3.213721004001446,3.494368621154762,3.8092,4.163634117516822,4.56416138842494,5.018600429846259
73,1,52.3,-0.3521,3.833,0.08753,L,2.9817104910847267,3.234165971668698,3.5164062132473006,3.833,4.189389265498101,4.592091111772432,5.048955267774316
74,1,52.4,-0.3521,3.8571,0.08747,L,3.0009524342650615,3.2548686942547618,3.538721600176215,3.8571,4.215469087838196,4.620373010275516,5.079693030027861
75,1,52.5,-0.3521,3.8814,0.08741,L,3.0203562992111213,3.2757448627053267,3.5612230793135367,3.8814,4.241764239661034,4.648887174488868,5.11068181538713
76,1,52.6,-0.3521,3.9059,0.08735,L,3.039922164965555,3.296794535331423,3.5839106830101572,3.9059,4.268274680783762,4.677633514419491,5.1419214721741335
77,1,52.7,-0.3521,3.9306,0.08728999999999999,L,3.0596501106060985,3.3180177704618563,3.6067844436220553,3.9306,4.2950003710302695,4.706611940105604,5.173411848792632
78,1,52.8,-0.3521,3.9555,0.08723,L,3.0795402152455735,3.3394146264432196,3.629844393510292,3.9555,4.321941270231173,4.735822361616634,5.205152793728083
79,1,52.9,-0.3521,3.9806,0.08717000000000001,L,3.0995925580319206,3.360985161639885,3.653090565041022,3.9806,4.349097338223833,4.765264689053206,5.2371441555475995
80,1,53.0,-0.3521,4.006,0.08711,L,3.1198850984552013,3.382813878115448,3.6766147682881343,4.006,4.376577785421122,4.795058529464985,5.269517323522055
81,1,53.1,-0.3521,4.0315,0.08705,L,3.1402621679583005,3.404731956455311,3.7002334855656476,4.0315,4.40416406377413,4.824964383878234,5.302009039064169
82,1,53.2,-0.3521,4.0572,0.08699,L,3.160801713265769,3.426823889211833,3.72403852161505,4.0572,4.431965390471925,4.855101874708597,5.33475071768813
83,1,53.3,-0.3521,4.0831,0.08693,L,3.181503813666155,3.4490897348205887,3.748029908822847,4.0831,4.4599817253787934,4.885470912181367,5.3677422082872
84,1,53.4,-0.3521,4.1092,0.08687,L,3.2023685484831934,3.4715295517349736,3.7722076795806316,4.1092,4.488213028365746,4.9160714065529705,5.400983359836069
85,1,53.5,-0.3521,4.1354,0.08681,L,3.2233180525468264,3.494058906988682,3.796480061863227,4.1354,4.516550042546906,4.946783647671649,5.43434261106504
86,1,53.6,-0.3521,4.1619,0.08675,L,3.2445082814562456,3.5168468323901814,3.8210306915710417,4.1619,4.5452111680933145,4.977846802022496,5.468082657801356
87,1,53.7,-0.3521,4.1885,0.08669,L,3.2657834127241294,3.5397243940127936,3.845675986921267,4.1885,4.573977938127131,5.009021554359142,5.501940554636581
88,1,53.8,-0.3521,4.2153,0.08663,L,3.287221470335555,3.5627761418143544,3.870507784746474,4.2153,4.602959529308192,5.040427435493862,5.5360475611754625
89,1,53.9,-0.3521,4.2422,0.08657000000000001,L,3.3087445378236953,3.5859176046643486,3.8954342916576534,4.2422,4.632046711809783,5.071944796526636,5.570272220563961
90,1,54.0,-0.3521,4.2693,0.08651,L,3.3304306649444335,3.609233351664579,3.920547355186929,4.2693,4.661348648785373,5.103693137751055,5.604745740478585
91,1,54.1,-0.3521,4.2965,0.08645,L,3.3522019095611357,3.6326388925914896,3.945755171260229,4.2965,4.690756123933576,5.135552840873114,5.639336716220591
92,1,54.2,-0.3521,4.3239,0.08639,L,3.374136347212018,3.656218815696713,3.9711495981109217,4.3239,4.720378286903767,5.167643375678252,5.6741763035659885
93,1,54.3,-0.3521,4.3513,0.08632999999999999,L,3.3960779626459723,3.6798040437345882,3.9965469737836923,4.3513,4.749996772212861,5.199725656256854,5.709001947729102
94,1,54.4,-0.3521,4.3789,0.08627,L,3.4181828788764284,3.703563732901077,4.022131003712387,4.3789,4.779829892222781,5.232038650641083,5.744076006792587
95,1,54.5,-0.3521,4.4066,0.08621000000000001,L,3.440373102384242,3.7274133547646677,4.047809862446485,4.4066,4.809768457674303,5.264462801709265,5.779267180263446
96,1,54.6,-0.3521,4.4344,0.08615,L,3.4626486742285705,3.751352939260336,4.07358356638447,4.4344,4.839812448771668,5.296998065835244,5.814575395891661
97,1,54.7,-0.3521,4.4623,0.0861,L,3.4849138019434904,3.7753113255552138,4.099412343745936,4.4623,4.870012068033638,5.329757873126621,5.85019364169136
98,1,54.8,-0.3521,4.4903,0.08603999999999999,L,3.5073595708588208,3.799430467489164,4.1253755344822425,4.4903,4.90026716195537,5.362515924853888,5.885736884450732
99,1,54.9,-0.3521,4.5185,0.08598,L,3.529968931557471,3.8237242839331564,4.151525497101769,4.5185,4.930736746538276,5.395504370344695,5.92152800729265
100,1,55.0,-0.3521,4.5467,0.08592000000000001,L,3.552585692895567,3.8480235669274414,4.1776784965643206,4.5467,4.961202548628802,5.428484332395768,5.957304810684238
101,1,55.1,-0.3521,4.575,0.08586,L,3.5752880057151235,3.8724129606304856,4.2039264223303805,4.575,4.99177367850926,5.461575191902177,5.9931982992640025
102,1,55.2,-0.3521,4.6034,0.0858,L,3.5980759111827547,3.8968924950311292,4.230269290813666,4.6034,5.022450116403559,5.494776905327575,6.029208401013425
103,1,55.3,-0.3521,4.6319,0.08575,L,3.6208498450053765,3.9213882376007954,4.256665799032182,4.6319,5.0532839482311696,5.528207097098393,6.065535129216856
104,1,55.4,-0.3521,4.6605,0.08569,L,3.6438084219517344,3.9460476753245044,4.2831983437976975,4.6605,5.084171260183098,5.561631093920596,6.101779422979306
105,1,55.5,-0.3521,4.6892,0.08563,L,3.6668527127229904,3.9707973420277787,4.309825879604346,4.6892,5.115163821911892,5.59516581643675,6.138140117764508
106,1,55.6,-0.3521,4.718,0.08557999999999999,L,3.6898812373872643,3.9955618976869576,4.33650632602075,4.718,5.146314675335156,5.628931017764456,6.17482079179197
107,1,55.7,-0.3521,4.7469,0.08552,L,3.713096434872918,4.020491639148999,4.3633236319846285,4.7469,5.177517997894476,5.662687774255846,6.211415265704591
108,1,55.8,-0.3521,4.7758,0.08546000000000001,L,3.7363192330991573,4.045426991157701,4.390144052546881,4.7758,5.208717447206674,5.6964358512427715,6.247995102678633
109,1,55.9,-0.3521,4.8048,0.08541,L,3.7595244276094313,4.070375881411687,4.4170166373134645,4.8048,5.240076106911551,5.730416453755675,6.284898348483836
110,1,56.0,-0.3521,4.8338,0.08535,L,3.7828400604567394,4.0954067186311045,4.4439349668173485,4.8338,5.271377177295083,5.7642671247272705,6.321580872831781
111,1,56.1,-0.3521,4.8629,0.08528999999999999,L,3.8062415982494135,4.120527923258774,4.470948362653644,4.8629,5.302783408047491,5.798228326218738,6.358379478367462
112,1,56.2,-0.3521,4.8919999999999995,0.08524,L,3.8295453998442124,4.145576564302918,4.497921227068485,4.8919999999999995,5.334240732991868,5.832304889326709,6.395374207292969
113,1,56.3,-0.3521,4.9212,0.08517999999999999,L,3.853039908927072,4.170793352298753,4.525032584735415,4.9212,5.365748523396581,5.866368552513794,6.432275286719613
114,1,56.4,-0.3521,4.9504,0.08513,L,3.8764354106041274,4.195936642383972,4.552102894699045,4.9504,5.397308043391126,5.900548992842332,6.469374861435159
115,1,56.5,-0.3521,4.9796,0.08507,L,3.89994465494795,4.2211643035992665,4.579220286270635,4.9796,5.428808336007369,5.934595861424976,6.506247631392682
116,1,56.6,-0.3521,5.0088,0.08502,L,3.9233535937823465,4.246317512863453,4.606296102994801,5.0088,5.460361006902609,5.968760952197644,6.543321317865082
117,1,56.7,-0.3521,5.0381,0.08497,L,3.9468472693063306,4.271560229689367,4.633466510227213,5.0381,5.492019425665081,6.0030378846358525,6.5805132867130505
118,1,56.8,-0.3521,5.0673,0.08491,L,3.9703783195734,4.296803979222055,4.660592828341412,5.0673,5.523508629821304,6.037059920285076,6.617344205713558
119,1,56.9,-0.3521,5.0966,0.08486,L,3.993885478675861,4.322056646859682,4.687768758346481,5.0966,5.5551601837859685,6.071321473170374,6.654510245057597
120,1,57.0,-0.3521,5.1259,0.08481,L,4.017399061637814,4.347314055751555,4.714947320069763,5.1259,5.586808465717999,6.105575694521267,6.6916639217238005
121,1,57.1,-0.3521,5.1551,0.08475,L,4.04095195058981,4.3725739132346435,4.7420825729512295,5.1551,5.618286578460219,6.13957289955618,6.728453009758154
122,1,57.2,-0.3521,5.1844,0.0847,L,4.064479029078247,4.397841278986364,4.7692666591754715,5.1844,5.649927997878673,6.1738117519237266,6.765580784554219
123,1,57.3,-0.3521,5.2137,0.08465,L,4.0880125370339195,4.423113388830951,4.796453377929071,5.2137,5.681566146336516,6.208043277717258,6.802696209641068
124,1,57.4,-0.3521,5.2429,0.0846,L,4.111474056402773,4.4483053993063315,4.823550727893125,5.2429,5.713092056008425,6.242148419441658,6.839668833325067
125,1,57.5,-0.3521,5.2721,0.08455,L,4.134941987223335,4.473502139671943,4.850650701970245,5.2721,5.744614706635098,6.276246263076621,6.876629158548247
126,1,57.6,-0.3521,5.3014,0.08449,L,4.1586093068781045,4.498873394767297,4.877892680348267,5.3014,5.776183522205156,6.3103216515525995,6.913479868798621
127,1,57.7,-0.3521,5.3306,0.08444,L,4.182090729061497,4.52408008429032,4.90499817193073,5.3306,5.807699326412206,6.344404171351386,6.950414384620595
128,1,57.8,-0.3521,5.3598,0.08438999999999999,L,4.205578568298542,4.5492915065377835,4.932106288435699,5.3598,5.8392118726425,6.378479398001455,6.98733661488983
129,1,57.9,-0.3521,5.3889,0.08434,L,4.228994350355066,4.57442277639328,4.9591250053110825,5.3889,5.870612222265613,6.412428339808397,7.024116219566763
130,1,58.0,-0.3521,5.417999999999999,0.0843,L,4.252299390964722,4.599471929062448,4.986097914703796,5.417999999999999,5.902070151541697,6.446507081942159,7.061116124954885
131,1,58.1,-0.3521,5.4471,0.08425,L,4.275727321731116,4.62461215929694,5.013121601558939,5.4471,5.9334643318015585,6.480442212291052,7.097872461833966
132,1,58.2,-0.3521,5.4762,0.0842,L,4.299161654835255,4.64975710972129,5.040147905396274,5.4762,5.964855266627189,6.514370080872862,7.134616571969366
133,1,58.3,-0.3521,5.5053,0.08415,L,4.322602392061085,4.6749067812375955,5.0671768264732995,5.5053,5.996242956358094,6.548290689256491,7.171348459457203
134,1,58.4,-0.3521,5.5343,0.0841,L,4.345971007267142,4.69997625025454,5.094116318784804,5.5343,6.027518489303505,6.582085106442549,7.207937887207324
135,1,58.5,-0.3521,5.5632,0.08406,L,4.369147082430124,4.724876276122785,5.120916631779432,5.5632,6.058744317578462,6.615894013166743,7.24462343558548
136,1,58.6,-0.3521,5.5922,0.08401,L,4.392527810597161,4.749954675216495,5.147861074950945,5.5922,6.09001371117837,6.6496746938179845,7.281189735645709
137,1,58.7,-0.3521,5.621,0.08397,L,4.415636132752943,4.7747777237976115,5.174573749760862,5.621,6.1211251552903905,6.683352416960863,7.317724402895041
138,1,58.8,-0.3521,5.6499,0.08392000000000001,L,4.438950402353115,4.799780094708934,5.2014310778570865,5.6499,6.1522795245009085,6.7170004920785695,7.354137446847853
139,1,58.9,-0.3521,5.6787,0.08388,L,4.4620694960728775,4.82461108676273,5.2281481579342435,5.6787,6.183385501978829,6.750665978986043,7.390651503486247
140,1,59.0,-0.3521,5.7074,0.08383,L,4.485238677103904,4.849452427908178,5.254826280873613,5.7074,6.214315992047799,6.784062647781729,7.426781278543551
141,1,59.1,-0.3521,5.7361,0.08379,L,4.5082899353258945,4.8742063790560515,5.281455685846705,5.7361,6.245307635631198,6.817597069104361,7.46314466266301
142,1,59.2,-0.3521,5.7647,0.08375,L,4.531267637368767,4.898879071777725,5.307995077477615,5.7647,6.276187844987584,6.851006912919158,7.499368298392017
143,1,59.3,-0.3521,5.7933,0.0837,L,4.554375901034834,4.923648465141416,5.3345883447379,5.7933,6.307000516442077,6.884264733467917,7.535334323311063
144,1,59.4,-0.3521,5.8217,0.08366,L,4.577207058942746,4.948159056760729,5.360947938310224,5.8217,6.337657578948506,6.917424805704956,7.571277435644442
145,1,59.5,-0.3521,5.8501,0.08362,L,4.600043215923218,4.972673333868655,5.3873095751456495,5.8501,6.368312107582541,6.95057920828634,7.6072110016843455
146,1,59.6,-0.3521,5.8784,0.08358,L,4.622805732547675,4.997106289096777,5.413581162638959,5.8784,6.398855248867251,6.983609141001543,7.643005005529031
147,1,59.7,-0.3521,5.9067,0.08354,L,4.645573233131709,5.0215429180953635,5.439854786560165,5.9067,6.429395865675604,7.016633426215197,7.678789502414037
148,1,59.8,-0.3521,5.9348,0.0835,L,4.668188403009106,5.045813179868875,5.4659462472230445,5.9348,6.459716268784653,7.049414502912322,7.714304526409487
149,1,59.9,-0.3521,5.9628,0.08346,L,4.690729857808528,5.070002063636952,5.491947626816884,5.9628,6.489925325550369,7.082071203541124,7.749680149824387
150,1,60.0,-0.3521,5.9907,0.08342000000000001,L,4.7131975726072675,5.094109550683158,5.517858914763752,5.9907,6.520023049638287,7.11460355935288,7.784916426491228
151,1,60.1,-0.3521,6.0185,0.08338999999999999,L,4.735460956852547,5.118038937825815,5.543626245138222,6.0185,6.550076936397097,7.147163460451595,7.820270674185285
152,1,60.2,-0.3521,6.0461,0.08335,L,4.75770180594028,5.1418980754783075,5.569264953997179,6.0461,6.57984351502796,7.1793291586083114,7.855099636741991
153,1,60.3,-0.3521,6.0737,0.08331000000000001,L,4.779947523947315,5.165760800197529,5.594905650102825,6.0737,6.609607633195252,7.211489356212251,7.889919346451906
154,1,60.4,-0.3521,6.1011,0.08327999999999999,L,4.801908284547981,5.189358958142495,5.620309490237877,6.1011,6.639220050593414,7.243560502675104,7.92473070112398
155,1,60.5,-0.3521,6.1284,0.08324,L,4.823926964559296,5.212973204571787,5.645677534687624,6.1284,6.66865311630887,7.27535425443793,7.959143460048421
156,1,60.6,-0.3521,6.1556,0.08321,L,4.845738111963936,5.236406999685614,5.670900323393294,6.1556,6.698043939563794,7.307179101435451,7.99368013344037
157,1,60.7,-0.3521,6.1827,0.08317000000000001,L,4.867608352508891,5.259857743811614,5.696087790672246,6.1827,6.727254830733904,7.338725264634203,8.027816057886444
158,1,60.8,-0.3521,6.2096,0.08313999999999999,L,4.889191066845166,5.28304203468618,5.721037360434969,6.2096,6.756315300891325,7.370185225468311,8.061948397236756
159,1,60.9,-0.3521,6.2365,0.08311,L,4.910777331050252,5.306228942951007,5.745988381489765,6.2365,6.7853739707137946,7.401641157196484,8.096073951086364
160,1,61.0,-0.3521,6.2632,0.08308,L,4.932209647645854,5.329248292374073,5.770756578900688,6.2632,6.814213245051586,7.432855710240995,8.129933111232164
161,1,61.1,-0.3521,6.2899,0.08304,L,4.953782115715456,5.352371372672384,5.795582526091383,6.2899,6.842980241397532,7.463907713572498,8.163517080953245
162,1,61.2,-0.3521,6.3164,0.08301,L,4.975064549723305,5.375226157827977,5.820169558729661,6.3164,6.871598066683332,7.494876297382875,8.197102125901548
163,1,61.3,-0.3521,6.3428,0.08298,L,4.99627171320799,5.397998418702887,5.844665875071409,6.3428,6.90010533258091,7.5257222649316216,8.230550731392459
164,1,61.4,-0.3521,6.3692,0.08295,L,5.0174823644780835,5.420773250289636,5.869163616292483,6.369200000000002,6.928610832349458,7.556564281696498,8.26399268646869
165,1,61.5,-0.3521,6.3954,0.08292000000000001,L,5.038538936524254,5.443380424893716,5.893478478806329,6.3954,6.9568970066974725,7.587165078742797,8.297168519451642
166,1,61.6,-0.3521,6.4215,0.0829,L,5.0593806180378635,5.465801744994343,5.9176451025910275,6.4215,6.9851446033923335,7.617805128574478,8.330481925124388
167,1,61.7,-0.3521,6.4475,0.08287,L,5.080285935460625,5.4882433456254915,5.941778241611336,6.4475,7.0132100186361255,7.648161496541161,8.363386229562039
168,1,61.8,-0.3521,6.4735,0.08284,L,5.101194690703052,5.51068747947442,5.965912784337544,6.4735,7.041273695058537,7.678513976117578,8.396283990963765
169,1,61.9,-0.3521,6.4993,0.08281000000000001,L,5.121949268927933,5.532963883453354,5.98986440748214,6.499300000000002,7.069118098015723,7.708625353788511,8.42891583145234
170,1,62.0,-0.3521,6.5251,0.08279,L,5.142565387132978,5.555137818366283,6.0137589891567,6.5251,7.097033876571349,7.7388972322092044,8.461819358393264
171,1,62.1,-0.3521,6.5508,0.08276,L,5.163247396213943,5.57733368870498,6.037620999111127,6.5508,7.124766353514308,7.768882937301974,8.494309616059487
172,1,62.2,-0.3521,6.5764,0.08273,L,5.183853981042537,5.599446919834018,6.061392228114158,6.5764,7.152388353797417,7.798746214378389,8.526663756872551
173,1,62.3,-0.3521,6.6019,0.08271,L,5.204241537036586,5.621371256633581,6.085013539605927,6.6019,7.179973840519368,7.8286533407923296,8.559163170237404
174,1,62.4,-0.3521,6.6273,0.08267999999999999,L,5.22469664778478,5.6433187498303115,6.108602952940278,6.627300000000002,7.207375199473635,7.858272456585745,8.591246241093696
175,1,62.5,-0.3521,6.6527,0.08266,L,5.24501040438257,5.6651616481046165,6.132134150802559,6.6527,7.234849377413049,7.888055287351211,8.623606382553792
176,1,62.6,-0.3521,6.678,0.08263999999999999,L,5.265247547980371,5.686921033462052,6.155574084899524,6.678,7.262213673142893,7.917717014920096,8.655832628296407
177,1,62.7,-0.3521,6.7033,0.08261,L,5.285632754700533,5.708789956149923,6.179074972444285,6.7033,7.2895017601667265,7.947207449670771,8.687769056253586
178,1,62.8,-0.3521,6.7284,0.08259,L,5.305717195246123,5.730382699847718,6.202332591200205,6.7284,7.3166460305102,7.97662638958844,8.71972653666416
179,1,62.9,-0.3521,6.7535,0.08257,L,5.325803842188987,5.751977070776692,6.225591112471852,6.753500000000002,7.343789180574648,8.0060428214431,8.751679791511101
180,1,63.0,-0.3521,6.7786,0.08255,L,5.345892695775694,5.773573069061463,6.248850536294775,6.7786,7.370931210406892,8.035456745451034,8.783628821358793
181,1,63.1,-0.3521,6.8035,0.08252999999999999,L,5.365826019028813,5.795000341322111,6.271926489176521,6.8035,7.397854648027661,8.064631088819363,8.815314486197257
182,1,63.2,-0.3521,6.8285,0.08251,L,5.385840404972561,5.816514408280067,6.295095526069583,6.8285,7.424885708242264,8.093921476379709,8.847125523001036
183,1,63.3,-0.3521,6.8533,0.08249,L,5.4056992349570985,5.837859730142109,6.318081081342133,6.8533,7.451698189777317,8.12297231393448,8.878673247017158
184,1,63.4,-0.3521,6.8781,0.08247,L,5.425560246450249,5.859206660535986,6.341067528557325,6.878100000000002,7.478509564705186,8.152020674706437,8.910216799377176
185,1,63.5,-0.3521,6.9028,0.08245,L,5.445344553670524,5.8804700099515514,6.363962673819222,6.9028,7.5052111060177955,8.180948042538377,8.941626644411711
186,1,63.6,-0.3521,6.9275,0.08242999999999999,L,5.465131034178793,5.901734961704002,6.386858707510273,6.9275,7.531911545294787,8.209872944080104,8.973032335930911
187,1,63.7,-0.3521,6.9521,0.08241,L,5.484840793484081,5.922916319841206,6.409663432150593,6.9521,7.5585021600068885,8.238676873238667,9.00430435528875
188,1,63.8,-0.3521,6.9766,0.0824,L,5.504321908189564,5.9439017150656355,6.4323143324373575,6.9766,7.585061073397524,8.267535379200144,9.035739637427723
189,1,63.9,-0.3521,7.0011,0.08238,L,5.523956545218623,5.9650006595254315,6.455028402884816,7.001100000000002,7.611541049510423,8.29621651207538,9.066874909097955
190,1,64.0,-0.3521,7.0255,0.08236,L,5.543514433382606,5.986015989758847,6.477651152726501,7.0255,7.637911215736713,8.324776705840554,9.097876565404839
191,1,64.1,-0.3521,7.0499,0.08235,L,5.562920934557172,6.006919348790743,6.500211609531737,7.0499,7.664359225295661,8.35351181716941,9.129174083539393
192,1,64.2,-0.3521,7.0742,0.08233,L,5.582403664487543,6.027852238503033,6.522743690101323,7.0742,7.690618772158595,8.381949258352499,9.160039066929937
193,1,64.3,-0.3521,7.0984,0.08232,L,5.601655009046638,6.04858714861977,6.545120830539167,7.0984,7.716847995222615,8.410444351088934,9.191072476773979
194,1,64.4,-0.3521,7.1226,0.0823,L,5.621062555265458,6.06943757881377,6.567562231178614,7.1226,7.742996936282144,8.438759070453397,9.221800839807427
195,1,64.5,-0.3521,7.1467,0.08229,L,5.64023763182226,6.090089231466744,6.589848250135363,7.1467,7.7691160988639565,8.467132658812996,9.252699674273778
196,1,64.6,-0.3521,7.1708,0.08227999999999999,L,5.659413764121265,6.110741663543052,6.612134701862658,7.1708,7.795234722946889,8.49550503996805,9.283596471915434
197,1,64.7,-0.3521,7.1948,0.08227000000000001,L,5.678512026997371,6.131309656447211,6.634329376309311,7.1948,7.821244101641351,8.523757742883909,9.314361773233902
198,1,64.8,-0.3521,7.2188,0.08225,L,5.697768607829839,6.151994727667009,6.656589173711922,7.2188,7.84717213147913,8.551827688988576,9.344818021170065
199,1,64.9,-0.3521,7.2427,0.08224,L,5.716790570756737,6.172479439310834,6.678692713340674,7.2427,7.873071466622714,8.579958925896316,9.375448812587578
200,1,65.0,-0.3521,7.2666,0.08223,L,5.735813580986435,6.192964924072606,6.700796682195019,7.2666,7.898970267797653,8.608088965901542,9.406077584824752
201,1,65.1,-0.3521,7.2905,0.08222,L,5.7548376385775155,6.213451181981947,6.722901080283413,7.2905,7.924868535015105,8.63621780905582,9.436704338016265
202,1,65.2,-0.3521,7.3143,0.08221,L,5.77378380529227,6.23385298477617,6.744913692177536,7.3143,7.950657568102092,8.664226999413572,9.467199638179544
203,1,65.3,-0.3521,7.337999999999999,0.0822,L,5.7926520746523655,6.254170327650984,6.766834515197192,7.337999999999999,7.976337370427959,8.692116544570355,9.497563498205825
204,1,65.4,-0.3521,7.3617,0.08219,L,5.811521382833299,6.274488437316826,6.7887557638913405,7.3617,8.002016643307318,8.720004903089192,9.527925356598262
205,1,65.5,-0.3521,7.3854,0.08217999999999999,L,5.8303917298931704,6.2948073138030765,6.8106774382683675,7.3854,8.027695386751226,8.7478920750212,9.558285213490363
206,1,65.6,-0.3521,7.4091,0.08217999999999999,L,5.849101655421709,6.31500756474915,6.832533134004138,7.4091,8.053456534511131,8.775964358469356,9.588958076105754
207,1,65.7,-0.3521,7.4327,0.08217,L,5.867894610880713,6.335242355256097,6.854363227462835,7.4327,8.079025787538127,8.803731302002294,9.61918550688646
208,1,65.8,-0.3521,7.4563,0.08216,L,5.886688600995556,6.355477909429046,6.87619374483145,7.4563,8.104594513394156,8.831497064096512,9.649410944981451
209,1,65.9,-0.3521,7.4799,0.08216,L,5.905320610300908,6.375593687853,6.897957645476277,7.4799,8.130246435998679,8.859449712288333,9.679952379513532
210,1,66.0,-0.3521,7.5034,0.08215,L,5.924037198092039,6.39574514807715,6.919696577470327,7.5034,8.15570567706759,8.887095258708559,9.710045413154598
211,1,66.1,-0.3521,7.5269,0.08213999999999999,L,5.942754816315032,6.41589736881245,6.941435931601199,7.5269,8.181164393229851,8.914739628837358,9.740136462922438
212,1,66.2,-0.3521,7.5504,0.08213999999999999,L,5.961308900756622,6.4359286683072074,6.963108033581115,7.5504,8.206707095171009,8.942572651898336,9.770546486554831
213,1,66.3,-0.3521,7.5738,0.08213999999999999,L,5.979784031647397,6.455874728229648,6.984687913850478,7.5738,8.232141104763482,8.97028723656331,9.800827105831345
214,1,66.4,-0.3521,7.5973,0.08213,L,5.998503702565906,6.476028465342747,7.006428110491571,7.5973,8.257598771084272,8.997929251310099,9.830914178200773
215,1,66.5,-0.3521,7.6206,0.08213,L,6.0169003877395575,6.495889661194232,7.027915977888469,7.6206,8.282923827534097,9.025524811779677,9.86106440266895
216,1,66.6,-0.3521,7.644,0.08213,L,6.035376028643569,6.515836098229629,7.049496067892221,7.644,8.308357575213321,9.053238808131098,9.89134402724214
217,1,66.7,-0.3521,7.6673,0.08212,L,6.0539398322123255,6.535820862973953,7.071052658263943,7.6673,8.333596813736518,9.080641605906909,9.921168339315262
218,1,66.8,-0.3521,7.6906,0.08212,L,6.0723370252386255,6.555682434336401,7.092540734501673,7.6906,8.358921609396015,9.108236580593907,9.951317573374975
219,1,66.9,-0.3521,7.7138,0.08212,L,6.090655260354941,6.575458762903301,7.113936587236237,7.7138,8.384137714945386,9.13571312191315,9.981337411580355
220,1,67.0,-0.3521,7.737,0.08212,L,6.108973495471257,6.595235091470202,7.135332439970801,7.737,8.409353820494756,9.163189663232396,10.011357249785737
221,1,67.1,-0.3521,7.7602,0.08212,L,6.127291730587572,6.615011420037102,7.156728292705366,7.7602,8.434569926044126,9.19066620455164,10.041377087991117
222,1,67.2,-0.3521,7.7834,0.08212,L,6.145609965703888,6.634787748604003,7.17812414543993,7.7834,8.459786031593497,9.218142745870884,10.071396926196499
223,1,67.3,-0.3521,7.8065,0.08212,L,6.163849242910218,6.654478834375356,7.199427774671327,7.8065,8.484893447032741,9.245500853822373,10.101287368547544
224,1,67.4,-0.3521,7.8296,0.08212,L,6.18208852011655,6.674169920146709,7.220731403902725,7.8296,8.510000862471985,9.272858961773862,10.131177810898592
225,1,67.5,-0.3521,7.8526,0.08212,L,6.200248839412897,6.693775763122516,7.241942809630957,7.8526,8.534999587801101,9.300098636357594,10.160938857395305
226,1,67.6,-0.3521,7.8757,0.08212,L,6.218488116619229,6.713466848893869,7.263246438862355,7.8757,8.560107003240345,9.327456744309083,10.190829299746353
227,1,67.7,-0.3521,7.8986,0.08213,L,6.236397318137636,6.732860152469459,7.284294824941588,7.8986,8.585085445261637,9.354776563305116,10.22079669460685
228,1,67.8,-0.3521,7.9216,0.08213,L,6.254557136120211,6.752465624769208,7.305506024517925,7.9216,8.610084428023267,9.38201681612916,10.250558718759986
